model,acc_train,acc_test,bacc_train,bacc_test,kappa_train,kappa_test,mutual_train,mutual_test,recall_train,recall_test,avg_rule_coverage,avg_rule_precision,avg_conditions_count,rules_count,dataset
XGB_1,0.9440532081377152,0.93125,0.9425428172771738,0.9310967944688876,0.8875957644673848,0.8617873409769122,0.4847435270067902,0.440420880839986,0.9425428172771738,0.9310967944688876,0.42,0.97,2.62,8,kr-vs-kp
RF_2,0.982691810901576,0.9824380165289256,0.8427282011795719,0.879626659824235,0.7981489509243183,0.811871227364185,0.1190332658150124,0.1240912681536782,0.8427282011795719,0.879626659824235,0.39,0.99,2.76,144,wilt
SVC_1,0.9865667786101784,0.9772727272727272,0.8546243994130791,0.7861482662231155,0.8151177764021023,0.6993873690748427,0.1082807068100812,0.0867502039516971,0.8546243994130791,0.7861482662231155,0.34,0.99,2.46,117,wilt
XGB_1,0.982691810901576,0.9824380165289256,0.8427282011795719,0.8710843373493976,0.7981489509243183,0.8191489361702128,0.1190332658150124,0.1318603904894873,0.8427282011795719,0.8710843373493976,0.39,0.99,2.76,144,wilt
RF_0,0.89725,0.882,0.6593532116896603,0.621115039033731,0.418180788641077,0.3084208552138034,0.0669628940998442,0.0356435187493116,0.6593532116896603,0.621115039033731,0.34,0.92,3.54,252,churn
SVC_1,0.97175,0.951,0.6541907114688077,0.5596325154606953,0.4589910422322126,0.1790094497687822,0.0409441874694839,0.0095056706317677,0.6541907114688077,0.5596325154606953,0.36,0.99,3.17,150,churn
XGB_2,0.9035,0.901,0.642413453628407,0.6478969162035524,0.4061561301687302,0.3968857372614957,0.0777383839470907,0.0601152868651152,0.642413453628407,0.6478969162035524,0.41,0.97,3.55,168,churn
RF_2,0.8269720101781171,0.8103607770582794,0.726068754960353,0.7073127771561192,0.5227006231335221,0.4744898564128101,0.1529008423962818,0.1177131910545892,0.726068754960353,0.7073127771561192,0.25,0.97,3.56,638,phoneme
SVC_0,0.8690724034235484,0.8704902867715079,0.8425923051477138,0.8431793677491698,0.6875963326929029,0.6777476832924503,0.2352898495930641,0.2229186108076629,0.8425923051477138,0.8431793677491698,0.55,0.96,4.2,253,phoneme
XGB_2,0.8776312745778395,0.8344125809435707,0.8086007284887944,0.7537775005300325,0.6788492895443846,0.5626874408155979,0.242271617112968,0.1618407591415768,0.8086007284887944,0.7537775005300325,0.11,0.99,3.58,468,phoneme
RF_0,0.9324014665444548,0.9166666666666666,0.9248085433434734,0.9294892641503254,0.8976480225066543,0.8747114335966312,0.9273097778693964,0.8855289711121592,0.9248085433434734,0.9294892641503254,0.76,0.94,3.42,102,wall-robot-navigation
SVC_2,0.8602199816681944,0.8379120879120879,0.8235590356577485,0.8070240655305303,0.7832952450464943,0.7499692771793476,0.6855245123132473,0.6458325253216349,0.8235590356577485,0.8070240655305303,0.7,0.93,4.15,171,wall-robot-navigation
XGB_0,0.9269019248395968,0.9111721611721612,0.9263554337595836,0.936997083595752,0.8896341311623934,0.8666178087211432,0.9126619247270872,0.8781844235342058,0.9263554337595836,0.936997083595752,0.78,0.94,3.17,99,wall-robot-navigation
RF_1,0.998615171564856,0.9987692307692309,0.9985641352903638,0.9987212276214834,0.997226566224782,0.9975347598856128,0.6829250168908163,0.6837716714640691,0.9985641352903638,0.9987212276214834,0.48,1.0,2.9,10,mushroom
SVC_1,0.5787044160640098,0.5876923076923077,0.5931649331352155,0.6026097271648874,0.1809050860930005,0.1990492318964895,0.0682966755446371,0.0757496141507604,0.5931649331352155,0.6026097271648874,0.25,0.91,1.2,5,mushroom
XGB_2,0.8889059855362363,0.8781538461538462,0.8916787171519576,0.8814056181036549,0.7788196229107424,0.7576234670202188,0.3704360908654316,0.3512455200767045,0.8916787171519576,0.8814056181036549,0.87,0.93,1.33,3,mushroom
RF_2,0.3314722660517053,0.2601941747572815,0.3207258562796629,0.2431850055340124,0.1900793076136887,0.1001953554919655,0.1423474627947851,0.0866635292554607,0.3207258562796629,0.2431850055340124,0.02,0.64,1.98,2729,har
SVC_1,0.8014322126471659,0.7684466019417475,0.7968271409622223,0.7654232948847154,0.7610694485059435,0.7217441242084481,1.2713782869039387,1.2092396500638576,0.7968271409622223,0.7654232948847154,0.28,0.91,5.59,453,har
XGB_1,0.8501031678601773,0.8412621359223301,0.8435469224103284,0.8359424114040171,0.8194936847142085,0.8089570288027866,1.2398146755298995,1.2237890867287846,0.8435469224103284,0.8359424114040171,0.56,0.89,5.72,202,har
RF_1,0.8879992282461895,0.90625,0.6841225750041984,0.6943411925180784,0.8343744594515425,0.8608404551071409,0.8843865538694318,0.8994016991926723,0.6841225750041984,0.6943411925180784,0.27,0.93,3.81,21,nursery
SVC_0,0.8705382982828478,0.8742283950617284,0.6690879204725502,0.6721961191201239,0.8082391654676077,0.8135909170928379,0.8166643986335758,0.8173913175282654,0.6690879204725502,0.6721961191201239,0.26,0.93,3.52,23,nursery
XGB_1,0.8519197376037044,0.8568672839506173,0.6559561164290043,0.6597263813789749,0.7810768987857107,0.7881063205499181,0.7950468837267815,0.7978037662625844,0.6559561164290043,0.6597263813789749,0.31,0.92,3.59,22,nursery
RF_2,0.8847018714638039,0.89569128100972,0.8296378178619856,0.8463043344090551,0.6999738253984986,0.729661134595134,0.2409827618317938,0.2624152031180721,0.8296378178619856,0.8463043344090551,0.71,0.96,4.21,823,nomao
SVC_0,0.9140432322646164,0.9126650224865804,0.9174782368925288,0.9177407392987116,0.7970374573526591,0.7945803605568408,0.3379595367605494,0.3377678435928374,0.9174782368925288,0.9177407392987116,0.83,0.94,4.1,225,nomao
XGB_2,0.9161468156100392,0.9248512984186856,0.8919251203407341,0.9045153993387854,0.7922515008111506,0.8145029936585808,0.315672529012495,0.3370877445509427,0.8919251203407341,0.9045153993387854,0.71,0.96,5.16,525,nomao
